,Date,KWH00,KWN00,KWK00,KWU00,KWZ00,KWH01,KWK01,KWN01,KWU01,KWZ01,KWH02,KWK02,KWN02,KWU02,KWZ02,KWH03,KWK03,KWN03,KWU03,KWZ03,KWH04,KWK04,KWN04,KWU04,KWZ04,KWH05,KWK05,KWN05,KWU05,KWZ05,KWH06,KWK06,KWN06,KWU06,KWZ06,KWH07,KWK07,KWN07,KWU07,KWZ07,KWH08,KWK08,KWN08,KWU08,KWZ08,KWH09,KWK09,KWN09,KWU09,KWZ09,KWH10,KWK10,KWN10,KWU10,KWZ10,KWH11,KWK11,KWN11,KWU11,KWZ11,KWH12,KWK12,KWN12,KWU12,KWZ12,KWH13,KWK13,KWN13,KWU13,KWZ13,KWH14,KWK14,KWN14,KWU14,KWZ14,KWH15,KWK15,KWN15,KWU15,KWZ15,KWH16,KWK16,KWN16,KWU16,KWZ16,KWH17,KWK17,KWN17,KWU17,KWZ17,KWH18,KWK18,KWN18,KWU18,KWZ18,KWH19,KWK19,KWN19,KWU19,KWZ19,KWH20,KWK20,KWN20,KWU20,KWZ20,KWH21,KWK21,KWN21,KWU21,KWZ21,KWH22,KWK22,KWN22,KWU22,KWZ22,KWH23,KWK23,KWN23,KWU23,KWZ23,PnL,PNL,IS_ROLLING,Day
4708,2017-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-125.5,,231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.5,5275.0,,
4709,2017-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-111.75,,221.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.25,5462.5,,
4710,2017-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-95.5,,202.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.75,5337.5,,
4711,2017-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-120.5,,228.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,5400.0,,
4712,2017-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-111.75,,223.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.75,5587.5,,
4713,2017-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-93.0,,206.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,5650.0,True,1.0
4714,2017-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.0,-148.25,188.0,-4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-40.5,-2025.0,True,2.0
4715,2017-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.25,-147.25,185.75,-5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-42.0,-2100.0,True,3.0
4716,2017-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.75,-157.0,191.75,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-45.25,-2262.5,True,4.0
4717,2017-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.75,-157.0,191.75,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-45.25,-2262.5,True,5.0
4718,2017-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-198.0,,41.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-156.25,-7812.5,,
4719,2017-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-183.0,,21.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-161.25,-8062.5,,
4720,2017-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-195.5,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-162.5,-8125.0,,
4721,2017-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-265.5,,99.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-166.25,-8312.5,,
4722,2017-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-256.75,,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-166.25,-8312.5,,
4723,2017-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-271.75,,106.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-165.0,-8250.0,,
4724,2017-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-219.25,,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-156.25,-7812.5,,
4725,2017-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-216.75,,59.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-157.5,-7875.0,,
4726,2017-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-174.25,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-151.25,-7562.5,,
4727,2017-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-156.75,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-148.75,-7437.5,,
4728,2017-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.25,,-114.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-128.75,-6437.5,,
4729,2017-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.25,,-128.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-132.5,-6625.0,,
4730,2017-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.75,,-118.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-145.0,-7250.0,,
4731,2017-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-120.5,,-32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-152.5,-7625.0,,
4732,2017-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-93.0,,-60.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-153.75,-7687.5,,
4733,2017-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-121.75,,-37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-158.75,-7937.5,,
4734,2017-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-149.25,,-8.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-157.5,-7875.0,,
4735,2017-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-146.75,,-4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-151.25,-7562.5,,
4736,2017-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-139.25,,-9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-148.75,-7437.5,,
4737,2017-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-146.75,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-148.75,-7437.5,,
4738,2017-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-200.5,,44.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-156.25,-7812.5,,
4739,2017-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-220.5,,61.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-158.75,-7937.5,,
4740,2017-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-210.5,,49.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-161.25,-8062.5,,
4741,2017-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-213.0,,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-160.0,-8000.0,,
4742,2017-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-153.0,,-8.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-161.25,-8062.5,,
4743,2017-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-163.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-162.5,-8125.0,,
4744,2017-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-190.5,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-167.5,-8375.0,,
4745,2017-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-179.25,,14.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-165.0,-8250.0,,
4746,2017-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-186.75,,21.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-165.0,-8250.0,,
4747,2017-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-155.5,,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-162.5,-8125.0,,
4748,2017-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-155.5,,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-162.5,-8125.0,,
4749,2017-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-176.75,,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-166.25,-8312.5,,
4750,2017-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-184.25,,16.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-167.5,-8375.0,,
4751,2017-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-189.25,,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-168.75,-8437.5,,
4752,2017-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-176.75,,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-167.5,-8375.0,,
4753,2017-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-193.0,,26.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-166.25,-8312.5,,
4754,2017-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-153.0,,-12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-165.0,-8250.0,,
4755,2017-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-113.0,,-47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-160.0,-8000.0,,
4756,2017-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74.25,,-84.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-158.75,-7937.5,True,1.0
4757,2017-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.25,190.25,-79.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,1450.0,True,2.0
4758,2017-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-109.5,172.75,-54.75,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,1300.0,True,3.0
4759,2017-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-81.0,214.0,-79.25,-16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5,1875.0,True,4.0
4760,2017-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.5,217.0,-80.25,-19.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,1850.0,True,5.0
4761,2017-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.25,,-65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.75,9637.5,,
4762,2017-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.5,,-109.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.25,9512.5,,
4763,2017-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.75,,-111.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0,9200.0,,
4764,2017-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.25,,-121.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.5,9075.0,,
4765,2017-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.5,,-88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.5,9075.0,,
4766,2017-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.75,,-86.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0,9200.0,,
4767,2017-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.5,,-71.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.75,9137.5,,
4768,2017-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.5,,-19.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.25,9012.5,,
4769,2017-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.75,,-38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.75,9137.5,,
4770,2017-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.25,,-61.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.5,9075.0,,
4771,2017-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.5,,-154.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.25,9262.5,,
4772,2017-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.5,,-296.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.75,9637.5,,
4773,2017-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.5,,-444.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.25,9762.5,,
4774,2017-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.5,,-444.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.25,9762.5,,
4775,2017-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.5,,-494.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.25,9762.5,,
4776,2017-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.5,,-386.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.75,9387.5,,
4777,2017-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.0,,-371.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.25,9262.5,,
4778,2017-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.25,,-444.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0,9200.0,,
4779,2017-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.5,,-449.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.25,9012.5,,
4780,2017-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.0,,-391.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.25,8512.5,,
4781,2017-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.5,,-251.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.75,8387.5,,
4782,2017-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.5,,-240.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.0,8450.0,,
4783,2017-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.5,,-205.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.0,8450.0,,
4784,2017-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.75,,-188.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.75,8387.5,,
4785,2017-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.25,,-178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.25,8262.5,,
4786,2017-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.75,,-196.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.0,8200.0,,
4787,2017-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.0,,-160.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.5,8075.0,,
4788,2017-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.5,,-119.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.25,8012.5,,
4789,2017-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.75,,-45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.25,8012.5,,
4790,2017-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.5,,-61.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.75,7887.5,,
4791,2017-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.0,,-89.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.75,7887.5,,
4792,2017-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.0,,-90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.5,7825.0,,
4793,2017-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.75,,-59.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.5,7825.0,,
4794,2017-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.25,,-13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.25,7762.5,,
4795,2017-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.5,,-9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.25,7762.5,,
